ILO_CODE21,ILO_NAME21,IAR_CODE21,IAR_NAME21,IRE_CODE21,IRE_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area,WKT
30900401,Cairns - Southern Hinterlands,309004,Cairns - Southern Hinterlands,309,Cairns - Atherton,3,Queensland,AUS,Australia,1750.7014,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900401,4.2454282624,0.148771737072,"MULTIPOLYGON (((145.703625 -17.592281, 145.812289 -17.608286, 145.858166 -17.50542, 145.903739 -17.47643, 145.929712 -17.50343, 145.950485 -17.491368, 145.955491 -17.445468, 146.031611 -17.451998, 146.033881 -17.430661, 146.072555 -17.403381, 146.011144 -17.32853, 145.972076 -17.241951, 145.96456 -17.170456, 145.924581 -17.165356, 145.863021 -17.056683, 145.852994 -16.978155, 145.865483 -16.95097, 145.837242 -16.899164, 145.853336 -16.87949, 145.793104 -16.910545, 145.781875 -16.941025, 145.768553 -16.961915, 145.775368 -16.99284, 145.78449 -16.980438, 145.798272 -16.997364, 145.784258 -17.035462, 145.799751 -17.08113, 145.774291 -17.13303, 145.755882 -17.125347, 145.760356 -17.090337, 145.712163 -17.086059, 145.72902 -17.035965, 145.700866 -17.032976, 145.715726 -16.999179, 145.728294 -16.973791, 145.713961 -16.964697, 145.713133 -16.928738, 145.705234 -16.964875, 145.680655 -16.965593, 145.682644 -16.918529, 145.661239 -16.916371, 145.654811 -16.974668, 145.630332 -17.004631, 145.639702 -17.021928, 145.614988 -17.049017, 145.616238 -17.068463, 145.633178 -17.075261, 145.62237 -17.089617, 145.670314 -17.171393, 145.704728 -17.174609, 145.704106 -17.212214, 145.720607 -17.231767, 145.756336 -17.248454, 145.772693 -17.237165, 145.80048 -17.295943, 145.735042 -17.327262, 145.707499 -17.372176, 145.737443 -17.380316, 145.753298 -17.365999, 145.727448 -17.390154, 145.742186 -17.413188, 145.725946 -17.415208, 145.740308 -17.436139, 145.737753 -17.482261, 145.688653 -17.430711, 145.687194 -17.405, 145.656739 -17.416925, 145.659965 -17.441469, 145.681783 -17.451821, 145.676882 -17.491397, 145.684309 -17.487596, 145.689298 -17.492579, 145.670292 -17.500316, 145.688673 -17.504366, 145.694166 -17.534306, 145.726536 -17.547537, 145.674963 -17.564598, 145.703625 -17.592281)), ((145.9731 -16.760343, 145.975786 -16.76086, 145.97736 -16.759756, 145.971459 -16.758954, 145.9731 -16.760343)), ((146.004614 -16.925323, 145.990797 -16.925312, 145.985546 -16.942166, 146.000314 -16.936661, 146.004614 -16.925323)), ((146.006216 -16.921843, 146.005818 -16.923217, 146.006525 -16.923509, 146.007585 -16.921625, 146.006216 -16.921843)), ((146.016642 -17.155971, 146.010302 -17.152011, 146.004892 -17.154381, 146.011812 -17.165011, 146.016642 -17.155971)), ((146.076907 -17.20722, 146.078432 -17.20519, 146.077732 -17.20395, 146.074902 -17.20497, 146.076907 -17.20722)), ((146.079607 -17.21049, 146.079377 -17.20903, 146.077727 -17.20835, 146.078547 -17.21038, 146.079607 -17.21049)), ((146.092992 -17.22871, 146.096171 -17.2269, 146.091702 -17.22351, 146.093502 -17.22711, 146.092992 -17.22871)), ((146.093947 -17.22328, 146.095007 -17.22249, 146.093947 -17.22124, 146.093237 -17.22271, 146.093947 -17.22328)))"
30900501,Eacham,309005,Eacham,309,Cairns - Atherton,3,Queensland,AUS,Australia,867.6794,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900501,2.60650503323,0.0737912090887,"POLYGON ((145.670314 -17.171393, 145.689625 -17.213798, 145.652582 -17.215304, 145.647067 -17.241759, 145.598312 -17.253674, 145.599273 -17.26457, 145.590694 -17.262027, 145.581348 -17.245403, 145.574328 -17.253503, 145.565927 -17.314215, 145.551736 -17.307556, 145.535333 -17.323538, 145.535489 -17.396933, 145.507123 -17.435894, 145.52248 -17.441832, 145.492033 -17.464484, 145.500167 -17.496297, 145.543615 -17.503791, 145.538302 -17.544322, 145.550586 -17.560553, 145.538922 -17.579147, 145.585158 -17.598614, 145.556392 -17.623492, 145.614055 -17.623366, 145.640728 -17.656775, 145.682802 -17.678591, 145.703625 -17.592281, 145.674963 -17.564598, 145.726536 -17.547537, 145.694166 -17.534306, 145.688673 -17.504366, 145.670292 -17.500316, 145.689298 -17.492579, 145.684309 -17.487596, 145.676882 -17.491397, 145.681783 -17.451821, 145.659965 -17.441469, 145.656739 -17.416925, 145.687194 -17.405, 145.688653 -17.430711, 145.737753 -17.482261, 145.740308 -17.436139, 145.725946 -17.415208, 145.742186 -17.413188, 145.727448 -17.390154, 145.753298 -17.365999, 145.737443 -17.380316, 145.707499 -17.372176, 145.735042 -17.327262, 145.80048 -17.295943, 145.772693 -17.237165, 145.756336 -17.248454, 145.720607 -17.231767, 145.704106 -17.212214, 145.704728 -17.174609, 145.670314 -17.171393))"
30900601,Herberton,309006,Herberton - Ravenshoe,309,Cairns - Atherton,3,Queensland,AUS,Australia,3.7852,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900601,0.122066247759,0.0003218619653,"POLYGON ((145.394922 -17.366076, 145.384352 -17.367316, 145.376036 -17.378249, 145.390901 -17.40239, 145.394922 -17.366076))"
30900602,Herberton Tablelands,309006,Herberton - Ravenshoe,309,Cairns - Atherton,3,Queensland,AUS,Australia,9556.1486,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900602,6.24949868463,0.81542878017,"POLYGON ((145.640728 -17.656775, 145.614055 -17.623366, 145.556392 -17.623492, 145.585158 -17.598614, 145.538922 -17.579147, 145.550586 -17.560553, 145.538302 -17.544322, 145.543615 -17.503791, 145.500167 -17.496297, 145.492033 -17.464484, 145.469532 -17.439056, 145.456498 -17.361918, 145.4181 -17.334414, 145.359962 -17.366484, 145.358942 -17.384455, 145.310528 -17.38981, 145.30553 -17.410976, 145.258635 -17.412948, 145.229547 -17.464984, 145.224286 -17.528594, 145.184086 -17.51476, 145.155419 -17.538539, 145.127875 -17.53499, 145.058079 -17.56617, 145.048349 -17.600985, 145.021175 -17.615983, 144.994382 -17.606481, 144.973443 -17.644111, 144.974811 -17.687488, 144.95107 -17.719252, 144.966088 -17.744424, 144.938389 -17.788071, 144.914436 -17.796956, 144.894648 -17.836256, 144.90683 -17.865435, 144.880754 -17.864824, 144.868021 -17.900939, 144.87661 -17.955082, 144.855764 -17.980228, 144.876383 -18.025843, 144.866358 -18.105446, 144.789754 -18.108871, 144.762315 -18.129522, 144.740796 -18.318593, 144.760075 -18.356288, 144.855228 -18.36959, 144.836709 -18.49318, 144.880537 -18.497443, 144.878257 -18.517985, 144.9241 -18.522862, 144.92185 -18.501444, 144.951621 -18.504323, 144.951327 -18.477234, 144.961948 -18.485862, 144.968876 -18.469133, 144.981096 -18.507122, 145.04767 -18.51353, 145.053628 -18.549063, 145.101274 -18.56851, 145.127864 -18.557612, 145.132781 -18.578114, 145.182473 -18.511344, 145.172704 -18.489198, 145.185736 -18.47983, 145.18347 -18.43168, 145.161329 -18.390734, 145.132857 -18.379733, 145.134473 -18.36192, 145.155754 -18.364838, 145.166614 -18.346765, 145.267894 -18.355027, 145.259998 -18.427322, 145.286509 -18.42999, 145.279122 -18.439554, 145.383961 -18.570338, 145.494175 -18.577013, 145.499705 -18.462386, 145.714756 -18.488661, 145.708057 -18.470878, 145.737828 -18.45281, 145.754969 -18.438465, 145.755827 -18.408047, 145.769166 -18.409408, 145.757472 -18.395754, 145.718141 -18.356942, 145.786633 -18.304217, 145.809627 -18.304594, 145.807262 -18.245598, 145.780221 -18.203255, 145.784443 -18.180855, 145.751524 -18.156555, 145.705245 -18.178988, 145.68422 -18.167245, 145.703529 -18.141094, 145.705079 -18.101256, 145.667694 -18.102949, 145.645478 -18.086099, 145.653473 -18.029426, 145.622196 -18.021161, 145.651912 -17.957353, 145.681884 -17.940047, 145.684373 -17.898012, 145.654935 -17.86234, 145.655456 -17.815835, 145.572562 -17.782895, 145.577036 -17.740773, 145.651514 -17.72687, 145.64104 -17.707135, 145.661442 -17.679559, 145.640728 -17.656775), (145.125778 -17.678071, 145.114041 -17.683114, 145.108966 -17.668129, 145.115357 -17.666807, 145.125778 -17.678071), (145.394922 -17.366076, 145.390901 -17.40239, 145.376036 -17.378249, 145.384352 -17.367316, 145.394922 -17.366076), (145.488317 -17.603184, 145.499657 -17.617252, 145.498103 -17.627971, 145.477192 -17.616867, 145.488317 -17.603184))"
30900603,Mount Garnet,309006,Herberton - Ravenshoe,309,Cairns - Atherton,3,Queensland,AUS,Australia,2.7675,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900603,0.0796575320546,0.000235673170848,"POLYGON ((145.125778 -17.678071, 145.115357 -17.666807, 145.108966 -17.668129, 145.114041 -17.683114, 145.125778 -17.678071))"
30900604,Ravenshoe,309006,Herberton - Ravenshoe,309,Cairns - Atherton,3,Queensland,AUS,Australia,3.5227,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900604,0.112202029389,0.000299889065701,"POLYGON ((145.488317 -17.603184, 145.477192 -17.616867, 145.498103 -17.627971, 145.499657 -17.617252, 145.488317 -17.603184))"
30900701,Innisfail,309007,Innisfail - Johnstone,309,Cairns - Atherton,3,Queensland,AUS,Australia,27.82,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900701,0.388448984329,0.00236712322483,"MULTIPOLYGON (((146.02943 -17.538603, 146.034073 -17.512362, 146.025174 -17.48311, 146.002305 -17.489144, 146.001575 -17.507496, 145.984549 -17.501831, 145.978197 -17.520896, 146.02943 -17.538603)), ((146.047946 -17.52641, 146.033224 -17.525336, 146.028514 -17.544716, 146.047946 -17.52641)), ((146.041931 -17.523085, 146.034073 -17.512362, 146.041931 -17.523085, 146.041931 -17.523085)), ((146.043683 -17.527, 146.046121 -17.52758, 146.047548 -17.525543, 146.046142 -17.52552, 146.043683 -17.527)))"
30900702,Johnstone,309007,Innisfail - Johnstone,309,Cairns - Atherton,3,Queensland,AUS,Australia,1468.1066,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900702,2.88070112265,0.125021661452,"MULTIPOLYGON (((146.103846 -17.881487, 146.119596 -17.855788, 146.106516 -17.852009, 146.091269 -17.799247, 146.112623 -17.770809, 146.106225 -17.718219, 146.149053 -17.648539, 146.069244 -17.5113, 146.047946 -17.52641, 146.028514 -17.544716, 146.02943 -17.538603, 145.978197 -17.520896, 145.984549 -17.501831, 146.001575 -17.507496, 146.002305 -17.489144, 146.025174 -17.48311, 146.034073 -17.512362, 146.041931 -17.523085, 146.058114 -17.51979, 146.052924 -17.50468, 146.07698 -17.504539, 146.064894 -17.45888, 146.072555 -17.403381, 146.033881 -17.430661, 146.031611 -17.451998, 145.955491 -17.445468, 145.950485 -17.491368, 145.929712 -17.50343, 145.903739 -17.47643, 145.858166 -17.50542, 145.812289 -17.608286, 145.703625 -17.592281, 145.682802 -17.678591, 145.640728 -17.656775, 145.661442 -17.679559, 145.64104 -17.707135, 145.651514 -17.72687, 145.707432 -17.752482, 145.712471 -17.713584, 145.769544 -17.752327, 145.809063 -17.748053, 145.835766 -17.808973, 145.993424 -17.848337, 146.02847 -17.911771, 146.049649 -17.882493, 146.072447 -17.889493, 146.074308 -17.868858, 146.084977 -17.884545, 146.103846 -17.881487)), ((146.168409 -17.667768, 146.168999 -17.667148, 146.168469 -17.666468, 146.167759 -17.667258, 146.168409 -17.667768)), ((146.158103 -17.654899, 146.160453 -17.657059, 146.155523 -17.650709, 146.156923 -17.653539, 146.158103 -17.654899)), ((146.174294 -17.674169, 146.174654 -17.673259, 146.173124 -17.671789, 146.172884 -17.672919, 146.174294 -17.674169)), ((146.170754 -17.675169, 146.170414 -17.673589, 146.167464 -17.672219, 146.167694 -17.674479, 146.170754 -17.675169)), ((146.177704 -17.676999, 146.181474 -17.677579, 146.181603 -17.675439, 146.176534 -17.674959, 146.177704 -17.676999)), ((146.156685 -17.739029, 146.163285 -17.739579, 146.163935 -17.738109, 146.157675 -17.736759, 146.156685 -17.739029)), ((146.15947 -17.746298, 146.16053 -17.745338, 146.15965 -17.744488, 146.15935 -17.745618, 146.15947 -17.746298)), ((146.152635 -17.780219, 146.154055 -17.779489, 146.154455 -17.777339, 146.153225 -17.778639, 146.152635 -17.780219)))"
30900801,Etheridge Tablelands,309008,Kuranda - Croydon,309,Cairns - Atherton,3,Queensland,AUS,Australia,122134.7168,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900801,20.6423522733,10.412623174,"POLYGON ((145.62237 -17.089617, 145.633178 -17.075261, 145.616238 -17.068463, 145.614988 -17.049017, 145.639702 -17.021928, 145.630332 -17.004631, 145.654811 -16.974668, 145.661239 -16.916371, 145.673297 -16.891976, 145.651111 -16.880544, 145.666166 -16.866557, 145.643932 -16.853019, 145.6694 -16.845333, 145.647633 -16.742292, 145.617081 -16.715861, 145.517934 -16.674989, 145.529859 -16.623409, 145.490717 -16.645022, 145.447169 -16.643529, 145.449245 -16.610698, 145.43586 -16.603558, 145.448559 -16.60446, 145.445595 -16.575342, 145.404147 -16.512254, 145.373562 -16.519092, 145.354653 -16.556398, 145.295729 -16.536755, 145.258451 -16.484566, 145.269749 -16.466534, 145.242945 -16.464318, 145.208797 -16.419976, 145.215596 -16.410425, 145.158971 -16.349052, 145.140303 -16.346548, 145.133627 -16.286266, 145.060968 -16.263987, 145.054384 -16.240767, 145.02105 -16.220874, 144.975821 -16.279611, 144.992269 -16.316493, 144.960666 -16.3389, 144.916848 -16.335021, 144.891065 -16.349966, 144.877544 -16.326597, 144.839292 -16.364449, 144.771416 -16.29392, 144.761708 -16.262507, 144.717204 -16.251331, 144.695002 -16.269942, 144.678839 -16.332592, 144.575739 -16.28971, 144.514612 -16.309084, 144.525145 -16.340353, 144.509335 -16.353699, 144.450755 -16.331504, 144.415214 -16.349898, 144.344476 -16.285768, 144.317557 -16.330786, 144.292809 -16.337674, 144.276436 -16.323337, 144.247164 -16.343827, 144.2183 -16.274314, 144.185014 -16.270553, 144.160375 -16.247775, 144.13595 -16.185256, 144.120929 -16.182757, 144.117806 -16.141864, 144.09728 -16.13026, 144.0435 -16.14751, 143.950094 -16.108464, 143.914935 -16.136405, 143.873995 -16.106094, 143.851319 -16.137142, 143.831718 -16.132419, 143.802791 -16.157576, 143.758067 -16.165327, 143.657411 -16.118, 143.638368 -16.076487, 143.528044 -16.094284, 143.465375 -16.068612, 143.469414 -16.055452, 143.390233 -16.042522, 143.223088 -16.10751, 143.184346 -16.096389, 143.042733 -16.112951, 143.02072 -16.091868, 142.955665 -16.076604, 142.874365 -16.086504, 142.772227 -16.074562, 142.730566 -16.089464, 142.710955 -16.079357, 142.742226 -16.11201, 142.698988 -16.173199, 142.63723 -16.13241, 142.596148 -16.190652, 142.508039 -16.972148, 142.421429 -17.087428, 142.512976 -17.170449, 142.539477 -17.177078, 142.401601 -17.355254, 142.340595 -17.286217, 142.17502 -17.432408, 142.225948 -17.445819, 142.267228 -17.492191, 142.178361 -17.566224, 142.057775 -17.434269, 142.012259 -17.471201, 141.897727 -17.330738, 141.785333 -17.422401, 141.836724 -17.482484, 141.725639 -17.469508, 141.728743 -17.432936, 141.576397 -17.42037, 141.572724 -17.458403, 141.421682 -17.443742, 141.406589 -17.60993, 141.382165 -17.608013, 141.378186 -17.676602, 141.438255 -17.679796, 141.43297 -17.74932, 141.404104 -17.763327, 141.316864 -17.736683, 141.304413 -17.898942, 141.468248 -17.910405, 141.466081 -17.938965, 141.393144 -17.934759, 141.395195 -18.057101, 141.281718 -18.046725, 141.283785 -18.023218, 141.199883 -18.015418, 141.191577 -18.119419, 141.131839 -18.12316, 141.137925 -18.188931, 141.181095 -18.21337, 141.223257 -18.33009, 141.302046 -18.427636, 141.299014 -18.496475, 141.283655 -18.518721, 141.298704 -18.61141, 141.369954 -18.625462, 141.364022 -18.681407, 141.691961 -18.713598, 141.668141 -18.96969, 141.636204 -18.96712, 141.620123 -19.114581, 141.608904 -19.113401, 141.617054 -19.144768, 141.691606 -19.156428, 141.761665 -19.191892, 141.77175 -19.078232, 141.931149 -19.089642, 141.941479 -18.978442, 142.126726 -18.993385, 142.129141 -18.969531, 142.176584 -18.97214, 142.159428 -19.142007, 142.346006 -19.146853, 142.347768 -19.118802, 142.400838 -19.122586, 142.374348 -19.400188, 142.396316 -19.401991, 142.397582 -19.388473, 142.604503 -19.403021, 142.592127 -19.546597, 142.60956 -19.547761, 142.602245 -19.620046, 142.60068 -19.635505, 143.259283 -19.681425, 143.274973 -19.696439, 143.34194 -19.605593, 143.383076 -19.612567, 143.395085 -19.575083, 143.443833 -19.566007, 143.50143 -19.52442, 143.507676 -19.483924, 143.535509 -19.471834, 143.590543 -19.507243, 143.646674 -19.583809, 143.677472 -19.597141, 143.734164 -19.589948, 143.851838 -19.637034, 144.003886 -19.621295, 144.056231 -19.570089, 144.103574 -19.579659, 144.156904 -19.567601, 144.23154 -19.615918, 144.295706 -19.566446, 144.302556 -19.497375, 144.344869 -19.501497, 144.351734 -19.423906, 144.46815 -19.447395, 144.474582 -19.370693, 144.591497 -19.379716, 144.598561 -19.317792, 144.617825 -19.319601, 144.63351 -19.285335, 144.750838 -19.180668, 144.77196 -19.205545, 144.832435 -19.160884, 144.774355 -19.147955, 144.697947 -18.995934, 144.707372 -18.935852, 144.790309 -18.871033, 144.745393 -18.818021, 144.808432 -18.76958, 144.805912 -18.752314, 144.792046 -18.733186, 144.777542 -18.740684, 144.745162 -18.721848, 144.741698 -18.702663, 144.787089 -18.661268, 144.764146 -18.638445, 144.651629 -18.626554, 144.687043 -18.313704, 144.740796 -18.318593, 144.762315 -18.129522, 144.789754 -18.108871, 144.866358 -18.105446, 144.876383 -18.025843, 144.855764 -17.980228, 144.87661 -17.955082, 144.868021 -17.900939, 144.880754 -17.864824, 144.90683 -17.865435, 144.894648 -17.836256, 144.914436 -17.796956, 144.938389 -17.788071, 144.966088 -17.744424, 144.95107 -17.719252, 144.974811 -17.687488, 144.973443 -17.644111, 144.994382 -17.606481, 145.021175 -17.615983, 145.048349 -17.600985, 145.058079 -17.56617, 145.127875 -17.53499, 145.155419 -17.538539, 145.184086 -17.51476, 145.224286 -17.528594, 145.229547 -17.464984, 145.258635 -17.412948, 145.30553 -17.410976, 145.310528 -17.38981, 145.358942 -17.384455, 145.359962 -17.366484, 145.4181 -17.334414, 145.421065 -17.309215, 145.437161 -17.301807, 145.407557 -17.212203, 145.413756 -17.153619, 145.380952 -17.134154, 145.395314 -17.089305, 145.435459 -17.103778, 145.426956 -17.12119, 145.443041 -17.149564, 145.480995 -17.138543, 145.513201 -17.169796, 145.530241 -17.143799, 145.574244 -17.132044, 145.579819 -17.093415, 145.62237 -17.089617), (145.428101 -17.023637, 145.40326 -17.004663, 145.415382 -16.952284, 145.435407 -16.967821, 145.429035 -16.99443, 145.449447 -17.004767, 145.428101 -17.023637), (145.596766 -16.807013, 145.590623 -16.805382, 145.589839 -16.803179, 145.593449 -16.802578, 145.596766 -16.807013), (145.570803 -16.804103, 145.576388 -16.801987, 145.577935 -16.802716, 145.574704 -16.806354, 145.570803 -16.804103), (145.480418 -16.732932, 145.483966 -16.696741, 145.524067 -16.707057, 145.512634 -16.734911, 145.480418 -16.732932))"
30900802,Kowrowa - Mona Mona,309008,Kuranda - Croydon,309,Cairns - Atherton,3,Queensland,AUS,Australia,16.2637,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900802,0.177929244386,0.00137806744649,"MULTIPOLYGON (((145.480418 -16.732932, 145.512634 -16.734911, 145.524067 -16.707057, 145.483966 -16.696741, 145.480418 -16.732932)), ((145.570803 -16.804103, 145.574704 -16.806354, 145.577935 -16.802716, 145.576388 -16.801987, 145.570803 -16.804103)))"
30900803,Mantaka,309008,Kuranda - Croydon,309,Cairns - Atherton,3,Queensland,AUS,Australia,0.2104,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900803,0.0208056828462,1.78329418604e-05,"POLYGON ((145.596766 -16.807013, 145.593449 -16.802578, 145.589839 -16.803179, 145.590623 -16.805382, 145.596766 -16.807013))"
30900901,Mareeba,309009,Mareeba,309,Cairns - Atherton,3,Queensland,AUS,Australia,20.5466,http://linked.data.gov.au/dataset/asgsed3/ILOC/30900901,0.282574925551,0.00174343569747,"POLYGON ((145.428101 -17.023637, 145.449447 -17.004767, 145.429035 -16.99443, 145.435407 -16.967821, 145.415382 -16.952284, 145.40326 -17.004663, 145.428101 -17.023637))"
30901001,Cardwell,309010,Tully - Cardwell - Jumbun,309,Cairns - Atherton,3,Queensland,AUS,Australia,3039.1661,http://linked.data.gov.au/dataset/asgsed3/ILOC/30901001,6.40678252966,0.259455357344,"MULTIPOLYGON (((146.229902 -18.489543, 146.215118 -18.472347, 146.18938 -18.473815, 146.20047 -18.452325, 146.16751 -18.445325, 146.14113 -18.364066, 146.10277 -18.348526, 146.016196 -18.245006, 146.008039 -18.120518, 146.073868 -17.989928, 146.101397 -17.976848, 146.091456 -17.948949, 146.103846 -17.881487, 146.084977 -17.884545, 146.074308 -17.868858, 146.072447 -17.889493, 146.049649 -17.882493, 146.02847 -17.911771, 145.993424 -17.848337, 145.835766 -17.808973, 145.809063 -17.748053, 145.769544 -17.752327, 145.712471 -17.713584, 145.707432 -17.752482, 145.651514 -17.72687, 145.577036 -17.740773, 145.572562 -17.782895, 145.655456 -17.815835, 145.654935 -17.86234, 145.684373 -17.898012, 145.681884 -17.940047, 145.651912 -17.957353, 145.622196 -18.021161, 145.653473 -18.029426, 145.645478 -18.086099, 145.667694 -18.102949, 145.705079 -18.101256, 145.703529 -18.141094, 145.68422 -18.167245, 145.705245 -18.178988, 145.751524 -18.156555, 145.784443 -18.180855, 145.780221 -18.203255, 145.807262 -18.245598, 145.809627 -18.304594, 145.786633 -18.304217, 145.718141 -18.356942, 145.757472 -18.395754, 145.792429 -18.403355, 145.808636 -18.377708, 145.825621 -18.407021, 145.879637 -18.407444, 145.947326 -18.364305, 145.961799 -18.394423, 146.035524 -18.387652, 146.085598 -18.401186, 146.12173 -18.507864, 146.187459 -18.533307, 146.229902 -18.489543), (145.785901 -18.103697, 145.804935 -18.107979, 145.805662 -18.141857, 145.776916 -18.127017, 145.77146 -18.111357, 145.785901 -18.103697), (145.923678 -17.942363, 145.914 -17.946521, 145.919198 -17.911288, 145.939129 -17.923226, 145.938298 -17.94029, 145.923678 -17.942363)), ((146.136202 -17.925218, 146.136322 -17.924428, 146.135732 -17.924198, 146.135502 -17.924758, 146.136202 -17.925218)), ((146.172176 -17.964898, 146.173776 -17.946938, 146.151536 -17.927648, 146.134156 -17.935388, 146.163356 -17.953798, 146.172176 -17.964898)), ((146.139266 -17.955968, 146.141866 -17.955868, 146.142226 -17.953158, 146.140926 -17.953598, 146.139266 -17.955968)), ((146.198446 -18.037334, 146.201823 -18.038677, 146.203247 -18.037284, 146.201272 -18.036184, 146.198446 -18.037334)), ((146.196738 -18.041932, 146.198312 -18.043699, 146.199247 -18.043593, 146.198679 -18.040532, 146.196738 -18.041932)), ((146.202316 -18.051999, 146.205488 -18.051258, 146.199103 -18.045606, 146.199553 -18.050002, 146.202316 -18.051999)), ((146.278205 -18.140206, 146.284015 -18.145626, 146.287435 -18.143246, 146.282095 -18.135116, 146.278205 -18.140206)), ((146.304375 -18.158566, 146.306615 -18.156986, 146.302475 -18.155976, 146.303425 -18.157666, 146.304375 -18.158566)), ((146.325981 -18.235675, 146.32633 -18.234665, 146.32503 -18.235005, 146.32503 -18.235345, 146.325981 -18.235675)), ((146.288745 -18.148316, 146.289225 -18.150126, 146.293715 -18.150686, 146.293835 -18.150116, 146.288745 -18.148316)), ((146.287571 -18.147526, 146.287571 -18.146286, 146.287211 -18.146276, 146.286981 -18.147076, 146.287571 -18.147526)), ((146.172797 -18.03883, 146.1775 -18.041841, 146.182408 -18.041246, 146.177324 -18.036284, 146.172797 -18.03883)), ((146.157257 -18.176827, 146.176057 -18.180977, 146.192227 -18.166597, 146.160527 -18.152187, 146.157257 -18.176827)), ((146.145208 -18.181697, 146.142138 -18.184757, 146.144158 -18.186677, 146.145808 -18.185547, 146.145208 -18.181697)), ((146.166851 -18.028976, 146.169965 -18.028276, 146.166452 -18.022982, 146.163638 -18.0268, 146.166851 -18.028976)), ((146.133257 -17.982168, 146.135982 -17.983067, 146.138462 -17.981157, 146.133267 -17.979568, 146.133257 -17.982168)), ((146.149735 -18.009275, 146.15488 -18.009343, 146.151703 -17.997286, 146.141492 -18.00385, 146.149735 -18.009275)), ((146.202879 -18.413455, 146.2242 -18.478945, 146.301209 -18.494044, 146.328418 -18.483474, 146.328788 -18.447204, 146.358667 -18.419214, 146.323337 -18.398735, 146.339617 -18.380735, 146.331407 -18.362335, 146.306067 -18.355735, 146.275567 -18.317495, 146.305646 -18.240256, 146.250537 -18.237106, 146.223487 -18.194216, 146.216467 -18.227346, 146.247007 -18.295866, 146.127088 -18.234607, 146.070589 -18.247447, 146.161299 -18.323476, 146.201639 -18.382725, 146.202879 -18.413455)), ((146.172379 -18.368315, 146.145029 -18.358076, 146.17873 -18.409655, 146.179139 -18.379035, 146.172379 -18.368315)), ((146.20877 -18.460675, 146.19279 -18.459685, 146.18997 -18.470765, 146.20607 -18.471755, 146.20877 -18.460675)), ((146.18931 -18.438105, 146.17688 -18.437115, 146.17086 -18.445485, 146.18601 -18.443195, 146.18931 -18.438105)), ((146.1764 -18.432365, 146.18112 -18.423885, 146.17886 -18.418695, 146.17058 -18.423455, 146.1764 -18.432365)), ((146.17861 -18.410895, 146.16842 -18.407405, 146.16761 -18.414415, 146.17413 -18.420055, 146.17861 -18.410895)), ((146.18347 -18.414055, 146.19261 -18.429405, 146.178899 -18.373045, 146.17858 -18.392135, 146.18347 -18.414055)), ((146.17865 -18.435645, 146.18706 -18.433135, 146.18444 -18.427275, 146.17994 -18.427955, 146.17865 -18.435645)), ((146.226827 -18.277566, 146.229837 -18.287646, 146.241087 -18.292826, 146.237867 -18.282326, 146.226827 -18.277566)), ((146.328197 -18.356585, 146.331267 -18.356005, 146.328417 -18.353195, 146.326657 -18.355225, 146.328197 -18.356585)), ((146.217565 -18.472734, 146.218744 -18.471944, 146.218035 -18.471044, 146.217205 -18.471384, 146.217565 -18.472734)))"
